"X","Y","DateTime","EpochTime"
"998.4365","739.3418","2017-10-08 18:43:31.136","1507502611136"
"999.9212","737.8896","2017-10-08 18:43:31.170","1507502611170"
"1001.6759","736.3721","2017-10-08 18:43:31.203","1507502611203"
"1005.937","734.58","2017-10-08 18:43:31.236","1507502611236"
"417.9625","741.8782","2017-10-08 18:43:31.270","1507502611270"
"416.2928","743.2902","2017-10-08 18:43:31.303","1507502611303"
"406.8688","739.4916","2017-10-08 18:43:31.336","1507502611336"
"412.0753","739.2171","2017-10-08 18:43:31.370","1507502611370"
"417.4421","740.5796","2017-10-08 18:43:31.403","1507502611403"
"416.8591","739.9214","2017-10-08 18:43:31.436","1507502611436"
"363.6386","741.1405","2017-10-08 18:43:31.470","1507502611470"
"363.7104","741.6064","2017-10-08 18:43:31.503","1507502611503"
"364.4796","741.2851","2017-10-08 18:43:31.536","1507502611536"
"398.3608","716.6602","2017-10-08 18:43:31.569","1507502611569"
"429.1956","693.5577","2017-10-08 18:43:31.603","1507502611603"
"490.7748","648.2773","2017-10-08 18:43:31.636","1507502611636"
"720.6315","491.949","2017-10-08 18:43:31.669","1507502611669"
"728.1651","484.9408","2017-10-08 18:43:31.703","1507502611703"
"726.9574","484.9162","2017-10-08 18:43:31.736","1507502611736"
"726.7578","486.2195","2017-10-08 18:43:31.769","1507502611769"
"725.6575","486.8962","2017-10-08 18:43:31.803","1507502611803"
"726.3695","488.3249","2017-10-08 18:43:31.836","1507502611836"
"726.8831","489.1796","2017-10-08 18:43:31.869","1507502611869"
"723.7345","488.3701","2017-10-08 18:43:31.902","1507502611902"
"724.4673","489.1525","2017-10-08 18:43:31.936","1507502611936"
"725.6322","490.0117","2017-10-08 18:43:31.969","1507502611969"
"727.964","491.7301","2017-10-08 18:43:32.002","1507502612002"
"729.9166","493.3645","2017-10-08 18:43:32.036","1507502612036"
"728.4329","493.306","2017-10-08 18:43:32.069","1507502612069"
"727.0851","493.2777","2017-10-08 18:43:32.102","1507502612102"
"727.7418","494.6307","2017-10-08 18:43:32.136","1507502612136"
"726.6093","494.7529","2017-10-08 18:43:32.169","1507502612169"
"725.6646","495.1659","2017-10-08 18:43:32.202","1507502612202"
"724.8303","495.6405","2017-10-08 18:43:32.236","1507502612236"
"725.6145","498.2285","2017-10-08 18:43:32.269","1507502612269"
"724.9569","499.3372","2017-10-08 18:43:32.302","1507502612302"
"724.3829","500.5709","2017-10-08 18:43:32.335","1507502612335"
"724.1454","502.0185","2017-10-08 18:43:32.369","1507502612369"
"725.924","503.9563","2017-10-08 18:43:32.402","1507502612402"
"727.7582","507.5099","2017-10-08 18:43:32.435","1507502612435"
"727.9955","509.1839","2017-10-08 18:43:32.469","1507502612469"
"729.9153","512.5038","2017-10-08 18:43:32.502","1507502612502"
"0.0","0.0","2017-10-08 18:43:32.535","1507502612535"
"0.0","0.0","2017-10-08 18:43:32.569","1507502612569"
"730.7112","516.1254","2017-10-08 18:43:32.602","1507502612602"
"733.4352","518.3839","2017-10-08 18:43:32.635","1507502612635"
"736.3626","520.8024","2017-10-08 18:43:32.668","1507502612668"
"739.4692","523.3205","2017-10-08 18:43:32.702","1507502612702"
"742.8797","525.1622","2017-10-08 18:43:32.735","1507502612735"
"747.1286","527.6837","2017-10-08 18:43:32.768","1507502612768"
"326.3462","599.9034","2017-10-08 18:43:32.802","1507502612802"
"345.17","593.3353","2017-10-08 18:43:32.835","1507502612835"
"347.2823","593.2659","2017-10-08 18:43:32.868","1507502612868"
"349.6674","593.8196","2017-10-08 18:43:32.902","1507502612902"
"353.1654","594.7801","2017-10-08 18:43:32.935","1507502612935"
"0.0","0.0","2017-10-08 18:43:32.968","1507502612968"
"356.7427","595.5917","2017-10-08 18:43:33.002","1507502613002"
"397.0909","577.462","2017-10-08 18:43:33.035","1507502613035"
"389.4664","579.1161","2017-10-08 18:43:33.068","1507502613068"
"390.6302","580.2866","2017-10-08 18:43:33.101","1507502613101"
"392.1699","582.4343","2017-10-08 18:43:33.135","1507502613135"
"392.9047","583.7288","2017-10-08 18:43:33.168","1507502613168"
"393.4205","584.4472","2017-10-08 18:43:33.201","1507502613201"
"393.317","584.5222","2017-10-08 18:43:33.235","1507502613235"
"393.8215","584.9442","2017-10-08 18:43:33.268","1507502613268"
"396.8895","586.4257","2017-10-08 18:43:33.301","1507502613301"
"397.2734","586.8731","2017-10-08 18:43:33.335","1507502613335"
"399.5381","588.085","2017-10-08 18:43:33.368","1507502613368"
"399.4111","588.6011","2017-10-08 18:43:33.401","1507502613401"
"605.0306","572.6563","2017-10-08 18:43:33.435","1507502613435"
"592.8287","570.6422","2017-10-08 18:43:33.468","1507502613468"
"598.47","571.7499","2017-10-08 18:43:33.501","1507502613501"
"592.7869","568.4225","2017-10-08 18:43:33.534","1507502613534"
"590.3123","567.1614","2017-10-08 18:43:33.568","1507502613568"
"583.611","564.4844","2017-10-08 18:43:33.601","1507502613601"
"582.7927","572.6271","2017-10-08 18:43:33.634","1507502613634"
"576.113","571.7318","2017-10-08 18:43:33.668","1507502613668"
"572.556","572.6381","2017-10-08 18:43:33.701","1507502613701"
"571.7646","586.979","2017-10-08 18:43:33.734","1507502613734"
"569.7131","595.5327","2017-10-08 18:43:33.768","1507502613768"
"567.6623","601.7278","2017-10-08 18:43:33.801","1507502613801"
"565.5991","606.5632","2017-10-08 18:43:33.834","1507502613834"
"561.6284","611.0585","2017-10-08 18:43:33.868","1507502613868"
"556.4016","615.5222","2017-10-08 18:43:33.901","1507502613901"
"388.077","658.9753","2017-10-08 18:43:33.934","1507502613934"
"414.7267","659.5771","2017-10-08 18:43:33.967","1507502613967"
"427.6784","660.2859","2017-10-08 18:43:34.001","1507502614001"
"420.1668","662.02","2017-10-08 18:43:34.034","1507502614034"
"418.6714","662.7158","2017-10-08 18:43:34.067","1507502614067"
"420.5764","663.0018","2017-10-08 18:43:34.101","1507502614101"
"421.3738","663.2854","2017-10-08 18:43:34.134","1507502614134"
"417.1678","664.26","2017-10-08 18:43:34.167","1507502614167"
"781.6473","653.1753","2017-10-08 18:43:34.201","1507502614201"
"766.4902","646.9647","2017-10-08 18:43:34.234","1507502614234"
"766.294","646.4842","2017-10-08 18:43:34.267","1507502614267"
"765.2278","645.89","2017-10-08 18:43:34.300","1507502614300"
"762.9062","644.2314","2017-10-08 18:43:34.334","1507502614334"
"761.5463","642.7772","2017-10-08 18:43:34.368","1507502614368"
"944.4673","673.7634","2017-10-08 18:43:34.401","1507502614401"
"1171.0","658.5299","2017-10-08 18:43:34.434","1507502614434"
"1203.9717","657.049","2017-10-08 18:43:34.467","1507502614467"
"1226.1958","653.6249","2017-10-08 18:43:34.501","1507502614501"
"1241.5972","650.938","2017-10-08 18:43:34.534","1507502614534"
"1266.3503","648.2945","2017-10-08 18:43:34.567","1507502614567"
"1352.1038","628.4224","2017-10-08 18:43:34.600","1507502614600"
"1410.3285","595.9324","2017-10-08 18:43:34.634","1507502614634"
"1424.0631","585.3953","2017-10-08 18:43:34.667","1507502614667"
"1432.9851","582.4962","2017-10-08 18:43:34.700","1507502614700"
"1438.124","580.8664","2017-10-08 18:43:34.733","1507502614733"
"1442.2324","579.7175","2017-10-08 18:43:34.767","1507502614767"
"1445.4135","578.715","2017-10-08 18:43:34.800","1507502614800"
"1447.9553","577.9521","2017-10-08 18:43:34.833","1507502614833"
"1450.2771","577.9343","2017-10-08 18:43:34.867","1507502614867"
"1452.9969","578.2939","2017-10-08 18:43:34.900","1507502614900"
"1454.0542","595.5775","2017-10-08 18:43:34.933","1507502614933"
"1454.2285","610.1476","2017-10-08 18:43:34.967","1507502614967"
"1454.1169","623.3248","2017-10-08 18:43:35.000","1507502615000"
"1453.7854","635.1232","2017-10-08 18:43:35.033","1507502615033"
"1454.4371","645.9634","2017-10-08 18:43:35.067","1507502615067"
"1454.5354","655.2908","2017-10-08 18:43:35.100","1507502615100"
"1455.0559","663.8846","2017-10-08 18:43:35.133","1507502615133"
"1455.4219","671.8076","2017-10-08 18:43:35.166","1507502615166"
"1455.8882","679.145","2017-10-08 18:43:35.200","1507502615200"
"1455.6428","685.5009","2017-10-08 18:43:35.233","1507502615233"
"1454.9568","692.7386","2017-10-08 18:43:35.266","1507502615266"
"0.0","0.0","2017-10-08 18:43:35.300","1507502615300"
"0.0","0.0","2017-10-08 18:43:35.333","1507502615333"
"1220.7643","582.5689","2017-10-08 18:43:35.366","1507502615366"
"625.9224","627.1318","2017-10-08 18:43:35.400","1507502615400"
"629.1381","634.9123","2017-10-08 18:43:35.433","1507502615433"
"619.6267","640.9965","2017-10-08 18:43:35.466","1507502615466"
"614.1554","646.2213","2017-10-08 18:43:35.500","1507502615500"
"596.2293","652.1925","2017-10-08 18:43:35.533","1507502615533"
"485.832","648.7818","2017-10-08 18:43:35.566","1507502615566"
"619.9963","641.4026","2017-10-08 18:43:35.599","1507502615599"
"615.2052","644.1693","2017-10-08 18:43:35.633","1507502615633"
"614.8127","645.7259","2017-10-08 18:43:35.666","1507502615666"
"627.7759","646.5339","2017-10-08 18:43:35.699","1507502615699"
"629.9747","644.8813","2017-10-08 18:43:35.733","1507502615733"
"637.4746","644.0249","2017-10-08 18:43:35.766","1507502615766"
"652.8985","642.0388","2017-10-08 18:43:35.799","1507502615799"
"667.0833","642.5248","2017-10-08 18:43:35.833","1507502615833"
"678.1432","643.7513","2017-10-08 18:43:35.866","1507502615866"
"687.712","645.163","2017-10-08 18:43:35.899","1507502615899"
"694.4456","646.241","2017-10-08 18:43:35.932","1507502615932"
"754.8458","659.5707","2017-10-08 18:43:35.966","1507502615966"
"757.0065","662.3175","2017-10-08 18:43:35.999","1507502615999"
"754.1786","658.4988","2017-10-08 18:43:36.032","1507502616032"
"756.1808","657.758","2017-10-08 18:43:36.066","1507502616066"
"757.2839","656.5306","2017-10-08 18:43:36.099","1507502616099"
"761.9453","657.4487","2017-10-08 18:43:36.132","1507502616132"
"765.5071","658.0135","2017-10-08 18:43:36.166","1507502616166"
"767.0689","657.9025","2017-10-08 18:43:36.199","1507502616199"
"769.7435","657.7552","2017-10-08 18:43:36.232","1507502616232"
"770.7095","657.6229","2017-10-08 18:43:36.266","1507502616266"
"771.4658","657.7426","2017-10-08 18:43:36.299","1507502616299"
"772.0433","657.8915","2017-10-08 18:43:36.332","1507502616332"
"772.3126","657.9954","2017-10-08 18:43:36.365","1507502616365"
"771.7351","658.1301","2017-10-08 18:43:36.399","1507502616399"
"771.9943","658.111","2017-10-08 18:43:36.432","1507502616432"
"771.9404","658.1107","2017-10-08 18:43:36.465","1507502616465"
"772.1636","658.0098","2017-10-08 18:43:36.499","1507502616499"
"772.2687","657.9775","2017-10-08 18:43:36.532","1507502616532"
"772.3328","657.9474","2017-10-08 18:43:36.565","1507502616565"
"772.0921","657.9256","2017-10-08 18:43:36.599","1507502616599"
"772.0744","657.871","2017-10-08 18:43:36.632","1507502616632"
"771.9946","657.7079","2017-10-08 18:43:36.665","1507502616665"
"771.8702","657.5598","2017-10-08 18:43:36.699","1507502616699"
"772.3889","657.3414","2017-10-08 18:43:36.732","1507502616732"
"772.1302","657.0713","2017-10-08 18:43:36.765","1507502616765"
"771.4279","655.7465","2017-10-08 18:43:36.798","1507502616798"
"406.8949","674.2039","2017-10-08 18:43:36.832","1507502616832"
"391.186","649.247","2017-10-08 18:43:36.865","1507502616865"
"397.8835","653.5487","2017-10-08 18:43:36.898","1507502616898"
"399.2532","654.7943","2017-10-08 18:43:36.932","1507502616932"
"401.8802","657.1885","2017-10-08 18:43:36.965","1507502616965"
"400.2785","656.4321","2017-10-08 18:43:36.998","1507502616998"
"425.5893","682.1819","2017-10-08 18:43:37.032","1507502617032"
"726.9895","673.7852","2017-10-08 18:43:37.065","1507502617065"
"749.037","660.8651","2017-10-08 18:43:37.098","1507502617098"
"763.3363","656.5924","2017-10-08 18:43:37.132","1507502617132"
"772.7515","654.4868","2017-10-08 18:43:37.165","1507502617165"
"786.5005","651.4963","2017-10-08 18:43:37.198","1507502617198"
"850.1122","683.9199","2017-10-08 18:43:37.231","1507502617231"
"774.2565","604.7193","2017-10-08 18:43:37.265","1507502617265"
"775.9202","606.945","2017-10-08 18:43:37.298","1507502617298"
"779.2112","607.501","2017-10-08 18:43:37.331","1507502617331"
"775.3612","602.9157","2017-10-08 18:43:37.365","1507502617365"
"773.2684","600.0245","2017-10-08 18:43:37.398","1507502617398"
"772.3129","598.061","2017-10-08 18:43:37.431","1507502617431"
"773.0561","598.007","2017-10-08 18:43:37.465","1507502617465"
"772.0452","596.5825","2017-10-08 18:43:37.498","1507502617498"
"770.3665","597.5413","2017-10-08 18:43:37.531","1507502617531"
"769.2963","599.1295","2017-10-08 18:43:37.564","1507502617564"
"769.5231","601.022","2017-10-08 18:43:37.598","1507502617598"
"769.4675","603.4891","2017-10-08 18:43:37.631","1507502617631"
"770.381","606.0257","2017-10-08 18:43:37.664","1507502617664"
"771.3427","614.3729","2017-10-08 18:43:37.698","1507502617698"
"1028.8402","623.0513","2017-10-08 18:43:37.731","1507502617731"
"1037.7754","639.7716","2017-10-08 18:43:37.764","1507502617764"
"1035.2828","644.8002","2017-10-08 18:43:37.798","1507502617798"
"1035.3621","646.655","2017-10-08 18:43:37.831","1507502617831"
"1032.5183","649.0494","2017-10-08 18:43:37.864","1507502617864"
"1004.9811","658.382","2017-10-08 18:43:37.898","1507502617898"
"982.2552","674.6336","2017-10-08 18:43:37.931","1507502617931"
"988.6394","679.2961","2017-10-08 18:43:37.964","1507502617964"
"988.305","677.2025","2017-10-08 18:43:37.997","1507502617997"
"988.8167","674.0756","2017-10-08 18:43:38.031","1507502618031"
"989.5229","673.9096","2017-10-08 18:43:38.064","1507502618064"
"990.0524","673.3008","2017-10-08 18:43:38.097","1507502618097"
"990.0612","672.5673","2017-10-08 18:43:38.131","1507502618131"
"989.9506","672.2042","2017-10-08 18:43:38.164","1507502618164"
"989.8789","671.452","2017-10-08 18:43:38.197","1507502618197"
"989.9634","670.5419","2017-10-08 18:43:38.231","1507502618231"
"992.1168","669.8135","2017-10-08 18:43:38.264","1507502618264"
"992.6258","669.2175","2017-10-08 18:43:38.297","1507502618297"
"993.1271","668.9203","2017-10-08 18:43:38.331","1507502618331"
"993.525","668.7455","2017-10-08 18:43:38.364","1507502618364"
"994.2991","668.2675","2017-10-08 18:43:38.397","1507502618397"
"994.9709","668.2684","2017-10-08 18:43:38.430","1507502618430"
"995.9058","668.362","2017-10-08 18:43:38.464","1507502618464"
"568.3661","678.5643","2017-10-08 18:43:38.497","1507502618497"
"568.9388","668.1387","2017-10-08 18:43:38.530","1507502618530"
"570.9686","667.7664","2017-10-08 18:43:38.564","1507502618564"
"572.7214","668.4604","2017-10-08 18:43:38.597","1507502618597"
"574.0039","669.5566","2017-10-08 18:43:38.630","1507502618630"
"575.3969","669.0426","2017-10-08 18:43:38.664","1507502618664"
"572.3329","675.4103","2017-10-08 18:43:38.697","1507502618697"
"575.1531","662.1256","2017-10-08 18:43:38.730","1507502618730"
"542.6174","667.6552","2017-10-08 18:43:38.764","1507502618764"
"524.4918","668.1146","2017-10-08 18:43:38.797","1507502618797"
"510.3673","668.3342","2017-10-08 18:43:38.830","1507502618830"
"499.2392","668.3732","2017-10-08 18:43:38.863","1507502618863"
"490.6305","668.6754","2017-10-08 18:43:38.897","1507502618897"
"483.1375","668.936","2017-10-08 18:43:38.930","1507502618930"
"472.6056","668.9026","2017-10-08 18:43:38.963","1507502618963"
"470.2871","665.8967","2017-10-08 18:43:38.997","1507502618997"
"470.007","662.7979","2017-10-08 18:43:39.030","1507502619030"
"470.3869","659.4356","2017-10-08 18:43:39.063","1507502619063"
"472.7365","656.3904","2017-10-08 18:43:39.097","1507502619097"
"476.3361","653.6505","2017-10-08 18:43:39.130","1507502619130"
"479.0485","650.2155","2017-10-08 18:43:39.163","1507502619163"
"481.825","646.7153","2017-10-08 18:43:39.196","1507502619196"
"484.7266","643.3209","2017-10-08 18:43:39.230","1507502619230"
"487.7601","640.0394","2017-10-08 18:43:39.263","1507502619263"
"489.8608","636.229","2017-10-08 18:43:39.296","1507502619296"
"494.5376","631.614","2017-10-08 18:43:39.330","1507502619330"
"498.6418","627.585","2017-10-08 18:43:39.363","1507502619363"
"502.7386","623.4191","2017-10-08 18:43:39.396","1507502619396"
"659.1996","572.3409","2017-10-08 18:43:39.430","1507502619430"
"755.0588","591.4639","2017-10-08 18:43:39.463","1507502619463"
"747.1173","588.01","2017-10-08 18:43:39.496","1507502619496"
"748.7429","587.4316","2017-10-08 18:43:39.530","1507502619530"
"751.8347","588.1456","2017-10-08 18:43:39.563","1507502619563"
"753.2696","587.5048","2017-10-08 18:43:39.596","1507502619596"
"759.5803","583.7546","2017-10-08 18:43:39.629","1507502619629"
"783.1556","590.0505","2017-10-08 18:43:39.663","1507502619663"
"781.6552","582.7503","2017-10-08 18:43:39.696","1507502619696"
"781.9042","580.1953","2017-10-08 18:43:39.729","1507502619729"
"781.4968","577.4564","2017-10-08 18:43:39.763","1507502619763"
"777.3763","574.8509","2017-10-08 18:43:39.796","1507502619796"
"777.3008","572.6039","2017-10-08 18:43:39.829","1507502619829"
"776.7844","570.3185","2017-10-08 18:43:39.863","1507502619863"
"777.9715","568.3137","2017-10-08 18:43:39.896","1507502619896"
"775.8452","566.6608","2017-10-08 18:43:39.929","1507502619929"
"774.2045","565.0423","2017-10-08 18:43:39.962","1507502619962"
"774.5969","561.8444","2017-10-08 18:43:39.996","1507502619996"
"1298.2854","587.808","2017-10-08 18:43:40.029","1507502620029"
"1282.3545","593.6981","2017-10-08 18:43:40.062","1507502620062"
"1279.5857","592.6097","2017-10-08 18:43:40.096","1507502620096"
"1277.3733","592.3683","2017-10-08 18:43:40.129","1507502620129"
"1274.5648","592.5054","2017-10-08 18:43:40.162","1507502620162"
"1271.0753","592.3013","2017-10-08 18:43:40.196","1507502620196"
"1233.6517","609.3703","2017-10-08 18:43:40.229","1507502620229"
"1228.3223","611.431","2017-10-08 18:43:40.262","1507502620262"
"1228.6312","611.4502","2017-10-08 18:43:40.296","1507502620296"
"1228.3441","611.8806","2017-10-08 18:43:40.329","1507502620329"
"1228.4283","610.506","2017-10-08 18:43:40.362","1507502620362"
"1228.4098","610.2994","2017-10-08 18:43:40.395","1507502620395"
"1228.8936","609.4673","2017-10-08 18:43:40.429","1507502620429"
"1229.0562","609.4398","2017-10-08 18:43:40.462","1507502620462"
"1229.7994","607.6918","2017-10-08 18:43:40.495","1507502620495"
"1228.9545","609.27","2017-10-08 18:43:40.529","1507502620529"
"1228.9609","608.9416","2017-10-08 18:43:40.562","1507502620562"
"1229.2377","608.3168","2017-10-08 18:43:40.595","1507502620595"
"1229.2941","608.347","2017-10-08 18:43:40.629","1507502620629"
"1228.7604","609.6772","2017-10-08 18:43:40.662","1507502620662"
"1229.0265","609.3099","2017-10-08 18:43:40.695","1507502620695"
"1229.2511","608.9547","2017-10-08 18:43:40.729","1507502620729"
"1229.3606","608.807","2017-10-08 18:43:40.763","1507502620763"
"1229.6659","608.2592","2017-10-08 18:43:40.795","1507502620795"
"1229.7706","607.9596","2017-10-08 18:43:40.828","1507502620828"
"1229.2471","608.6811","2017-10-08 18:43:40.862","1507502620862"
"1229.3911","608.1907","2017-10-08 18:43:40.895","1507502620895"
"1228.9962","608.1611","2017-10-08 18:43:40.928","1507502620928"
"1229.2925","608.1349","2017-10-08 18:43:40.962","1507502620962"
"1231.7985","612.8381","2017-10-08 18:43:40.995","1507502620995"
"1235.3276","620.051","2017-10-08 18:43:41.028","1507502621028"
"1238.9054","627.2894","2017-10-08 18:43:41.062","1507502621062"
"1239.8545","630.338","2017-10-08 18:43:41.095","1507502621095"
"1241.1121","633.0245","2017-10-08 18:43:41.128","1507502621128"
"1244.3832","640.8929","2017-10-08 18:43:41.162","1507502621162"
"1242.2634","826.3807","2017-10-08 18:43:41.195","1507502621195"
"1239.6876","819.6732","2017-10-08 18:43:41.228","1507502621228"
"1236.7726","820.0485","2017-10-08 18:43:41.261","1507502621261"
"1234.8525","820.6215","2017-10-08 18:43:41.295","1507502621295"
"1232.1282","817.4984","2017-10-08 18:43:41.328","1507502621328"
"1228.4076","819.3453","2017-10-08 18:43:41.361","1507502621361"
"1223.8666","820.3351","2017-10-08 18:43:41.395","1507502621395"
"1219.6637","822.5253","2017-10-08 18:43:41.428","1507502621428"
"1215.488","824.2353","2017-10-08 18:43:41.461","1507502621461"
"1211.5825","825.9298","2017-10-08 18:43:41.495","1507502621495"
"1203.9991","828.8655","2017-10-08 18:43:41.528","1507502621528"
"570.8547","827.9686","2017-10-08 18:43:41.561","1507502621561"
"578.4732","830.377","2017-10-08 18:43:41.594","1507502621594"
"590.3613","829.6269","2017-10-08 18:43:41.628","1507502621628"
"588.4374","828.921","2017-10-08 18:43:41.661","1507502621661"
"588.9559","828.4863","2017-10-08 18:43:41.694","1507502621694"
"582.6904","825.9758","2017-10-08 18:43:41.728","1507502621728"
"572.6031","823.392","2017-10-08 18:43:41.761","1507502621761"
"527.6814","832.9176","2017-10-08 18:43:41.794","1507502621794"
"526.0953","832.7061","2017-10-08 18:43:41.828","1507502621828"
"522.1351","831.9036","2017-10-08 18:43:41.861","1507502621861"
"519.3812","831.703","2017-10-08 18:43:41.894","1507502621894"
"514.6047","832.3116","2017-10-08 18:43:41.928","1507502621928"
"512.1559","834.543","2017-10-08 18:43:41.961","1507502621961"
"498.7745","832.6597","2017-10-08 18:43:41.994","1507502621994"
"490.2801","832.5993","2017-10-08 18:43:42.027","1507502622027"
"484.0978","833.2763","2017-10-08 18:43:42.061","1507502622061"
"477.6061","833.4728","2017-10-08 18:43:42.094","1507502622094"
"474.0978","835.1196","2017-10-08 18:43:42.127","1507502622127"
"465.1855","833.9927","2017-10-08 18:43:42.161","1507502622161"
"452.7943","831.5853","2017-10-08 18:43:42.194","1507502622194"
"443.4688","831.3435","2017-10-08 18:43:42.227","1507502622227"
"435.686","831.4825","2017-10-08 18:43:42.261","1507502622261"
"433.5417","828.9474","2017-10-08 18:43:42.294","1507502622294"
"434.5069","822.2092","2017-10-08 18:43:42.327","1507502622327"
"507.1508","596.7388","2017-10-08 18:43:42.361","1507502622361"
"523.0416","535.196","2017-10-08 18:43:42.394","1507502622394"
"533.8234","546.1522","2017-10-08 18:43:42.427","1507502622427"
"537.1475","552.6536","2017-10-08 18:43:42.460","1507502622460"
"539.944","552.6669","2017-10-08 18:43:42.494","1507502622494"
"542.5613","551.7741","2017-10-08 18:43:42.527","1507502622527"
"557.1241","544.486","2017-10-08 18:43:42.560","1507502622560"
"581.1597","553.3714","2017-10-08 18:43:42.594","1507502622594"
"576.152","550.8658","2017-10-08 18:43:42.627","1507502622627"
"571.8226","548.5837","2017-10-08 18:43:42.660","1507502622660"
"570.3759","547.5099","2017-10-08 18:43:42.694","1507502622694"
"569.2571","546.639","2017-10-08 18:43:42.727","1507502622727"
"571.968","547.1187","2017-10-08 18:43:42.760","1507502622760"
"575.6741","547.8159","2017-10-08 18:43:42.794","1507502622794"
"579.1389","548.2076","2017-10-08 18:43:42.827","1507502622827"
"579.6326","547.1175","2017-10-08 18:43:42.860","1507502622860"
"580.3629","546.1161","2017-10-08 18:43:42.893","1507502622893"
"581.6356","545.332","2017-10-08 18:43:42.927","1507502622927"
"582.7182","544.4528","2017-10-08 18:43:42.960","1507502622960"
"584.6353","544.1418","2017-10-08 18:43:42.993","1507502622993"
"586.4883","543.8868","2017-10-08 18:43:43.027","1507502623027"
"587.8507","543.4232","2017-10-08 18:43:43.060","1507502623060"
"590.0326","543.4531","2017-10-08 18:43:43.093","1507502623093"
"592.8647","544.0177","2017-10-08 18:43:43.127","1507502623127"
"423.4026","824.8195","2017-10-08 18:43:43.160","1507502623160"
"426.7059","820.8052","2017-10-08 18:43:43.193","1507502623193"
"433.0901","821.3664","2017-10-08 18:43:43.226","1507502623226"
"419.9102","811.7523","2017-10-08 18:43:43.261","1507502623261"
"412.7965","809.7772","2017-10-08 18:43:43.294","1507502623294"
"412.7618","811.2923","2017-10-08 18:43:43.327","1507502623327"
"388.0604","839.2006","2017-10-08 18:43:43.361","1507502623361"
"380.6021","826.5118","2017-10-08 18:43:43.394","1507502623394"
"376.152","822.1959","2017-10-08 18:43:43.427","1507502623427"
"377.8148","822.9253","2017-10-08 18:43:43.461","1507502623461"
"378.1253","822.8732","2017-10-08 18:43:43.494","1507502623494"
"377.497","822.3873","2017-10-08 18:43:43.527","1507502623527"
"377.3328","822.7461","2017-10-08 18:43:43.561","1507502623561"
"377.9803","823.5701","2017-10-08 18:43:43.594","1507502623594"
"377.2101","822.7144","2017-10-08 18:43:43.627","1507502623627"
"376.8712","822.4119","2017-10-08 18:43:43.660","1507502623660"
"376.8581","822.6105","2017-10-08 18:43:43.694","1507502623694"
"376.82","822.7025","2017-10-08 18:43:43.727","1507502623727"
"376.8726","822.7531","2017-10-08 18:43:43.760","1507502623760"
"377.0091","823.1169","2017-10-08 18:43:43.794","1507502623794"
"377.5","823.0832","2017-10-08 18:43:43.827","1507502623827"
"548.1831","830.9161","2017-10-08 18:43:43.860","1507502623860"
"545.5662","828.2828","2017-10-08 18:43:43.894","1507502623894"
"556.0884","832.639","2017-10-08 18:43:43.927","1507502623927"
"552.9009","831.0798","2017-10-08 18:43:43.960","1507502623960"
"546.6785","827.8815","2017-10-08 18:43:43.994","1507502623994"
"546.1066","827.6151","2017-10-08 18:43:44.027","1507502624027"
"546.7449","828.214","2017-10-08 18:43:44.060","1507502624060"
"549.389","830.3007","2017-10-08 18:43:44.093","1507502624093"
"548.7547","829.9213","2017-10-08 18:43:44.127","1507502624127"
"549.1763","830.1406","2017-10-08 18:43:44.160","1507502624160"
"549.6331","830.2122","2017-10-08 18:43:44.193","1507502624193"
"549.1343","829.343","2017-10-08 18:43:44.227","1507502624227"
"772.5748","837.955","2017-10-08 18:43:44.260","1507502624260"
"783.788","839.2542","2017-10-08 18:43:44.293","1507502624293"
"782.044","838.4108","2017-10-08 18:43:44.327","1507502624327"
"783.3177","841.1754","2017-10-08 18:43:44.360","1507502624360"
"780.0453","839.279","2017-10-08 18:43:44.393","1507502624393"
"778.2006","839.7982","2017-10-08 18:43:44.427","1507502624427"
"744.6829","856.3999","2017-10-08 18:43:44.460","1507502624460"
"742.8201","846.5868","2017-10-08 18:43:44.493","1507502624493"
"741.9338","842.5978","2017-10-08 18:43:44.526","1507502624526"
"739.0809","836.5385","2017-10-08 18:43:44.560","1507502624560"
"740.3082","838.3334","2017-10-08 18:43:44.593","1507502624593"
"739.6661","837.2708","2017-10-08 18:43:44.626","1507502624626"
"739.1203","835.8571","2017-10-08 18:43:44.660","1507502624660"
"738.1225","834.045","2017-10-08 18:43:44.693","1507502624693"
"738.5145","834.5875","2017-10-08 18:43:44.726","1507502624726"
"738.8099","835.1977","2017-10-08 18:43:44.760","1507502624760"
"738.7136","835.1362","2017-10-08 18:43:44.793","1507502624793"
"738.8389","835.5502","2017-10-08 18:43:44.827","1507502624827"
"738.9963","836.1324","2017-10-08 18:43:44.859","1507502624859"
"738.9481","836.3787","2017-10-08 18:43:44.893","1507502624893"
"738.7239","836.3148","2017-10-08 18:43:44.926","1507502624926"
"738.5227","836.2717","2017-10-08 18:43:44.959","1507502624959"
"738.6448","836.608","2017-10-08 18:43:44.993","1507502624993"
"738.8212","836.9612","2017-10-08 18:43:45.026","1507502625026"
"738.6213","836.5513","2017-10-08 18:43:45.059","1507502625059"
"739.6233","837.269","2017-10-08 18:43:45.093","1507502625093"
"739.7935","836.9282","2017-10-08 18:43:45.126","1507502625126"
"739.5302","835.9193","2017-10-08 18:43:45.159","1507502625159"
"739.3999","834.875","2017-10-08 18:43:45.193","1507502625193"
"739.5283","833.8739","2017-10-08 18:43:45.226","1507502625226"
